Date,Title,URL
28 декабря 2020,Топ-5 российских акций: рекомендации недели,https://bcs-express.ru/novosti-i-analitika/2021497720-top-5-rossiiskikh-aktsii-rekomendatsii-nedeli
18 декабря 2020,Прогнозы и комментарии. Газпром вытянул рынок к максимумам,https://bcs-express.ru/novosti-i-analitika/prognozy-i-kommentarii-gazprom-vytianul-rynok-v-plius
17 декабря 2020,Ралли в акциях Газпрома продолжается: еще +4%,https://bcs-express.ru/novosti-i-analitika/ralli-v-aktsiiakh-gazproma-prodolzhaetsia-eshche-3
16 декабря 2020,Газпром удерживает российские индексы от более серьезного снижения,https://bcs-express.ru/novosti-i-analitika/gazprom-uderzhivaet-rossiiskie-indeksy-ot-bolee-ser-eznogo-snizheniia
14 декабря 2020,Газпром растет на 3%. Каковы причины,https://bcs-express.ru/novosti-i-analitika/gazprom-rastet-na-3-kakovy-prichiny
11 декабря 2020,Акции Газпрома ускорили рост на новости о возобновлении прокладки «Северного потока 2»,https://bcs-express.ru/novosti-i-analitika/aktsii-gazproma-uskorili-rost-na-novosti-o-vozobnovlenii-prokladki-severnogo-potoka-2
11 декабря 2020,Газпром. Взяли курс на 200,https://bcs-express.ru/tehanaliz/gazp/11.12.20
10 декабря 2020,Газпром. Продавцы становятся активнее,https://bcs-express.ru/tehanaliz/gazp/10.12.20
9 декабря 2020,Газпром. Восходящий тренд остается в силе,https://bcs-express.ru/tehanaliz/gazp/09.12.20
8 декабря 2020,Газпром. Пробой 190 руб. открывает дорогу к росту,https://bcs-express.ru/tehanaliz/gazp/08.12.20
7 декабря 2020,Газпром. Продолжение роста под сомнением,https://bcs-express.ru/tehanaliz/gazp/07.12.20
4 декабря 2020,Газпром. Котировки приближаются к 190 руб.,https://bcs-express.ru/tehanaliz/gazp/04.12.20
3 декабря 2020,Газпром. 200-дневная средняя сдерживает рост,https://bcs-express.ru/tehanaliz/gazp/03.12.20
2 декабря 2020,Газпром. Активность покупателей растет,https://bcs-express.ru/tehanaliz/gazp/02.12.20
1 декабря 2020,Газпром допускает возможность продажи части акций Газпром нефти на рынке,https://bcs-express.ru/novosti-i-analitika/gazprom-mozhet-prodat-chast-aktsii-gazprom-nefti-na-rynok
1 декабря 2020,Газпром планирует создать спецкомпанию водородных инициатив,https://bcs-express.ru/novosti-i-analitika/gazprom-uskorili-rost-na-novosti-o-planakh-sozdaniia-spetskompanii-vodorodnykh-initsiativ
30 ноября 2020,Газпром получил убыток в III квартале,https://bcs-express.ru/novosti-i-analitika/gazprom-poluchil-ubytok-v-iii-kvartale
24 ноября 2020,Инвестидея в акциях Газпрома завершена,https://bcs-express.ru/novosti-i-analitika/investideia-v-aktsiiakh-gazproma-zavershena
13 ноября 2020,Акции Газпрома и ВТБ вновь среди лидеров,https://bcs-express.ru/novosti-i-analitika/aktsii-gazproma-i-vtb-vnov-sredi-liderov
11 ноября 2020,Есть ли потенциал в акциях-аутсайдерах года,https://bcs-express.ru/novosti-i-analitika/est-li-zhizn-v-aktsiiakh-autsaiderakh-goda
2 ноября 2020,Топ-5 российских акций: рекомендации недели,https://bcs-express.ru/novosti-i-analitika/2021138730-top-5-rossiiskikh-aktsii-rekomendatsii-nedeli
28 октября 2020,Газпром корректирует инвестиционную программу. Что это значит,https://bcs-express.ru/novosti-i-analitika/2021297723-gazprom-korrektiruet-investitsionnuiu-programmu-chto-eto-znachit
28 октября 2020,Акции Газпрома одними из первых вернулись к мартовским минимумам,https://bcs-express.ru/novosti-i-analitika/aktsii-gazproma-odnimi-iz-pervykh-vernulis-k-martovskim-minimumam
27 октября 2020,Топ-5 российских акций: рекомендации недели,https://bcs-express.ru/novosti-i-analitika/2021280030-top-5-rossiiskikh-aktsii-rekomendatsii-nedeli
21 октября 2020,Газпром. Привлекательные цены для покупок,https://bcs-express.ru/novosti-i-analitika/gazprom-privlekatel-nye-tseny-dlia-pokupok
20 октября 2020,США расширили санкции против Северного потока 2,https://bcs-express.ru/novosti-i-analitika/ssha-rasshirili-sanktsii-protiv-severnogo-potoka-2
19 октября 2020,Топ-5 российских акций: рекомендации недели,https://bcs-express.ru/novosti-i-analitika/2021209023-top-5-rossiiskikh-aktsii-rekomendatsii-nedeli
13 октября 2020,"Топ-менеджер Газпрома приобрел акций компании на 9,3 млн руб.",https://bcs-express.ru/novosti-i-analitika/glavbukh-gazproma-priobrel-aktsii-kompanii-na-9-3-mln-rub
12 октября 2020,Топ-5 российских акций: рекомендации недели,https://bcs-express.ru/novosti-i-analitika/2021136640-top-5-rossiiskikh-aktsii-rekomendatsii-nedeli
7 октября 2020,"Польский регулятор оштрафовал Газпром на $7,5 млрд",https://bcs-express.ru/novosti-i-analitika/pol-skii-reguliator-oshtrafoval-gazprom-na-7-5-mlrd
28 сентября 2020,Газпром. На дивидендах вниз — на дивидендах вверх,https://bcs-express.ru/tehanaliz/gazp/28.09.20
25 сентября 2020,Комментарии Газпрома о дивидендах вызвали рост акций на вечерней сессии,https://bcs-express.ru/novosti-i-analitika/kommentarii-gazproma-o-dividendakh-vyzvali-rost-aktsii-na-vechernei-sessii
16 сентября 2020,Две российские акции с максимальной зависимостью от нефти,https://bcs-express.ru/novosti-i-analitika/2-rossiiskie-aktsii-s-maksimal-noi-zavisimost-iu-ot-nefti
11 сентября 2020,Статанализ. 8 акций с наивысшей зависимостью от курса рубля,https://bcs-express.ru/novosti-i-analitika/statanaliz-8-aktsii-s-naivysshei-zavisimost-iu-ot-kursa-rublia
1 сентября 2020,"Рынок восстановился, а мои акции нет. Что делать",https://bcs-express.ru/novosti-i-analitika/rynok-vosstanovilsia-a-moi-aktsii-net-chto-delat
31 августа 2020,Прибыль Газпрома за II квартал упала на 52%,https://bcs-express.ru/novosti-i-analitika/pribyl-gazproma-za-ii-kvartal-upala-na-52
27 августа 2020,Российский рынок сползает вниз. Акции Газпрома снижаются на повышенных объемах,https://bcs-express.ru/novosti-i-analitika/rossiiskii-rynok-spolzaet-vniz-aktsii-gazproma-snizhaiutsia-na-povyshennykh-obieemakh
26 августа 2020,А если завтра обвал…,https://bcs-express.ru/novosti-i-analitika/a-esli-zavtra-obval
18 августа 2020,В Газпроме ждут роста долговой нагрузки в 2020 выше 2х по Net Debt/EBITDA,https://bcs-express.ru/novosti-i-analitika/v-gazprome-zhdut-rosta-dolga-vyshe-2kh-po-ev-ebitda
13 августа 2020,Газпром получил крупный убыток в I полугодии,https://bcs-express.ru/novosti-i-analitika/gazprom-poluchil-krupnyi-ubytok-vo-ii-kvartale
12 августа 2020,ТОП-5 российских акций для спекулянтов,https://bcs-express.ru/novosti-i-analitika/top-5-rossiiskikh-aktsii-dlia-spekuliantov
12 августа 2020,Газпром. Стоит ли ожидать коррекцию,https://bcs-express.ru/tehanaliz/gazp/12.08.20
11 августа 2020,Газпром. Умеренный оптимизм,https://bcs-express.ru/tehanaliz/gazp/11.08.20
10 августа 2020,Газпром. Когда ждать пробоя 190 руб.,https://bcs-express.ru/tehanaliz/gazp/10.08.20
7 августа 2020,Газпром. Пробой 190 руб. откладывается,https://bcs-express.ru/tehanaliz/gazp/07.08.20
6 августа 2020,Газпром. Акции выросли на высоких оборотах,https://bcs-express.ru/tehanaliz/gazp/06.08.20
5 августа 2020,Газпром. Остаемся в рамках 181–184 руб.,https://bcs-express.ru/tehanaliz/gazp/05.08.20
4 августа 2020,Газпром. Потенциал для роста сохраняется,https://bcs-express.ru/tehanaliz/gazp/04.08.20
3 августа 2020,Газпром. Котировки остаются вблизи зоны поддержки 180–181 руб.,https://bcs-express.ru/tehanaliz/gazp/03.08.20
31 июля 2020,Газпром. Спуск ниже 184 руб. может оказаться краткосрочным,https://bcs-express.ru/tehanaliz/gazp/31.07.20
30 июля 2020,Газпром. Продажи ослабли возле 184 руб.,https://bcs-express.ru/tehanaliz/gazp/30.07.20
15 июля 2020,Индекс стабильности дивидендов. Как считается и чем полезен,https://bcs-express.ru/novosti-i-analitika/indeks-stabil-nosti-dividendov-kak-schitaetsia-i-chem-polezen
15 июля 2020,"Акции Газпрома упали на 6,7% из-за дивидендного гэпа",https://bcs-express.ru/novosti-i-analitika/aktsii-gazproma-upali-na-6-7-iz-za-dividendnogo-gepa
14 июля 2020,Газпром получил убыток и нарастил долг в I кв. 2020,https://bcs-express.ru/novosti-i-analitika/gazprom-opublikoval-otchetnost-za-i-kvartal-po-msfo
14 июля 2020,Как быстро закроется дивидендный гэп в Газпроме,https://bcs-express.ru/novosti-i-analitika/kak-bystro-zakroetsia-dividendnyi-gep-v-gazprome
